short_name,parties,when,id,details_from,details_to,details_subject,details_status,details_person,details_calendar_emails_sent,details_meeting_organizer,details_meeting_participants,details_meeting_time,details_a2a_from,details_a2a_to,details_a2a_action,details_a2a_timestamp,details_a2a_payload_organizer,details_a2a_payload_participants,details_a2a_payload_time,details_task,details_time,details_details_person,details_details_task,details_details_participants,details_details_time,details_details_subject,details_access_type,details_action,details_target,details_meeting_proposed_with,details_file,details_content_length,details_contacts,details_details_contacts,details_topic,details_advice,details_details_topic,details_sent_to,details_reply_sent_to,details_draft_for_review_from,details_draft_for_review_to,details_draft_for_review_subject,details_draft_for_review_body,details_draft_for_review_formal,details_draft_for_review_needs_review,details_target_agent,details_args_path,details_room,details_name,details_granted,details_file_saved,details_content,details_forum,details_poster_id,details_timestamp,details_details_forum,details_details_content,details_question,details_response,details_size_hint,details_content_source,details_combo,details_source,details_virus,details_word_count,details_details_combo,details_spread,qtd_parties,parties_texto,tipos_parties,timestamp,data,hora,dia_semana,texto_evento,qtd_caracteres_texto,qtd_palavras_texto,tem_texto,possui_link,possui_html,possui_hashtag,possui_mencao,possui_caracter_estranho
suggest_contacts,"[""person:lily_anchorline""]",2412509088.0,544429,,,,,,,,,,,,,,,,,suggest_contacts,2046-06-12T07:30:00,,general operations: maintenance requests follow-up,,,,,,,,,,,"[""person:john_windward"", ""person:joseph_buoy"", ""person:gabriel_sonar""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:lily_anchorline,person,2046-06-13 13:24:48,2046-06-13,13,Wednesday,suggest_contacts general operations: maintenance requests follow-up person:john_windward person:joseph_buoy person:gabriel_sonar 2046-06-12T07:30:00,148,22,True,False,False,False,False,False
assign_agent_task,"[""person:lily_anchorline""]",2412509152.0,544441,,,,,person:lily_anchorline,,,,,,,,,,,,propose_meeting,,,,"[""person:william_rudder""]",2046-06-10T05:28:08,Operations Standup: Work-Order Triage & Vendor Dispatch SLA Tracking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:lily_anchorline,person,2046-06-13 13:25:52,2046-06-13,13,Wednesday,propose_meeting person:william_rudder 2046-06-10T05:28:08 Operations Standup: Work-Order Triage & Vendor Dispatch SLA Tracking person:lily_anchorline,149,22,True,False,False,False,False,False
give_advice,"[""Agent/person:lily_anchorline""]",2412509164.0,544444,,,,,person:lily_anchorline,,,,,,,,,,,,,,,,,,,,,,,,,,,Work-Order Triage and SLA Tracking for Maintenance Requests,Advice for person:lily_anchorline on Work-Order Triage and SLA Tracking for Maintenance Requests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:lily_anchorline,Agent/person,2046-06-13 13:26:04,2046-06-13,13,Wednesday,person:lily_anchorline Work-Order Triage and SLA Tracking for Maintenance Requests Advice for person:lily_anchorline on Work-Order Triage and SLA Tracking for Maintenance Requests,179,27,True,False,False,False,False,False
access_email,"[""Agent/person:lily_anchorline""]",2412509198.0,544448,,,,,person:lily_anchorline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,person:lily_anchorline,person:mia_fender,Re: General operations check-in,"Context: This update concerns current work priorities.

Please review and send.",True,True,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:lily_anchorline,Agent/person,2046-06-13 13:26:38,2046-06-13,13,Wednesday,"person:lily_anchorline person:lily_anchorline person:mia_fender Re: General operations check-in Context: This update concerns current work priorities.

Please review and send.",175,25,True,False,False,False,False,False
propose_meeting,"[""person:lily_anchorline""]",2412509440.0,544458,,,,,,,,,,,,,,,,,propose_meeting,2046-06-12T07:30:00,,,"[""person:levi_signal""]",2046-06-10T22:36:01,Work-Order Triage and Vendor Dispatch Coordination (SLA Tracking),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:lily_anchorline,person,2046-06-13 13:30:40,2046-06-13,13,Wednesday,propose_meeting person:levi_signal 2046-06-10T22:36:01 Work-Order Triage and Vendor Dispatch Coordination (SLA Tracking) 2046-06-12T07:30:00,140,24,True,False,False,False,False,False
assign_agent_task,"[""person:lily_anchorline""]",2412509517.0,544473,,,,,person:lily_anchorline,,,,,,,,,,,,suggest_contacts,,,Work-Order Triage and Vendor Dispatch (SLA Tracking),,,,,,,,,,,"[""person:david_breakwater"", ""person:emily_ferry"", ""person:gabriel_sonar""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:lily_anchorline,person,2046-06-13 13:31:57,2046-06-13,13,Wednesday,suggest_contacts Work-Order Triage and Vendor Dispatch (SLA Tracking) person:david_breakwater person:emily_ferry person:gabriel_sonar person:lily_anchorline,156,22,True,False,False,False,False,False
suggest_contacts,"[""Agent/person:lily_anchorline""]",2412509523.0,544479,,,,,person:lily_anchorline,,,,,,,,,,,,Work-Order Triage and Vendor Dispatch (SLA Tracking),,,,,,,,,,,,,"[""person:ava_tiller"", ""person:harper_oar"", ""team:phone_center""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:lily_anchorline,Agent/person,2046-06-13 13:32:03,2046-06-13,13,Wednesday,person:lily_anchorline Work-Order Triage and Vendor Dispatch (SLA Tracking) person:ava_tiller person:harper_oar team:phone_center,129,20,True,False,False,False,False,False
suggest_contacts,"[""person:lily_anchorline""]",2412509594.0,544491,,,,,,,,,,,,,,,,,suggest_contacts,2046-06-12T07:30:00,,general operations: package notifications follow-up,,,,,,,,,,,"[""person:joseph_buoy"", ""person:william_rudder"", ""person:charlotte_current""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:lily_anchorline,person,2046-06-13 13:33:14,2046-06-13,13,Wednesday,suggest_contacts general operations: package notifications follow-up person:joseph_buoy person:william_rudder person:charlotte_current 2046-06-12T07:30:00,154,22,True,False,False,False,False,False
give_advice,"[""Agent/person:lily_anchorline""]",2412509821.0,544522,,,,,person:lily_anchorline,,,,,,,,,,,,,,,,,,,,,,,,,,,Work-Order Triage & SLA Tracking for Maintenance Requests,Advice for person:lily_anchorline on Work-Order Triage & SLA Tracking for Maintenance Requests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:lily_anchorline,Agent/person,2046-06-13 13:37:01,2046-06-13,13,Wednesday,person:lily_anchorline Work-Order Triage & SLA Tracking for Maintenance Requests Advice for person:lily_anchorline on Work-Order Triage & SLA Tracking for Maintenance Requests,175,25,True,False,False,False,False,False
give_advice,"[""Agent/person:lily_anchorline""]",2412509922.0,544538,,,,,person:lily_anchorline,,,,,,,,,,,,,,,,,,,,,,,,,,,Work-Order Triage & Vendor Dispatch SLAs in HarborCrest ResidentEdge,Advice for person:lily_anchorline on Work-Order Triage & Vendor Dispatch SLAs in HarborCrest ResidentEdge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:lily_anchorline,Agent/person,2046-06-13 13:38:42,2046-06-13,13,Wednesday,person:lily_anchorline Work-Order Triage & Vendor Dispatch SLAs in HarborCrest ResidentEdge Advice for person:lily_anchorline on Work-Order Triage & Vendor Dispatch SLAs in HarborCrest ResidentEdge,197,27,True,False,False,False,False,False
give_advice,"[""Agent/person:lily_anchorline""]",2412510493.0,544588,,,,,person:lily_anchorline,,,,,,,,,,,,,,,,,,,,,,,,,,,Work-Order Triage & Vendor Dispatch Updates for Property Staff,Advice for person:lily_anchorline on Work-Order Triage & Vendor Dispatch Updates for Property Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:lily_anchorline,Agent/person,2046-06-13 13:48:13,2046-06-13,13,Wednesday,person:lily_anchorline Work-Order Triage & Vendor Dispatch Updates for Property Staff Advice for person:lily_anchorline on Work-Order Triage & Vendor Dispatch Updates for Property Staff,185,27,True,False,False,False,False,False
suggest_contacts,"[""Agent/person:lily_anchorline""]",2412510834.0,544607,,,,,person:lily_anchorline,,,,,,,,,,,,Work-Order Triage and Vendor Dispatch Updates,,,,,,,,,,,,,"[""person:zoey_drydock"", ""person:emma_harbor"", ""team:finance""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:lily_anchorline,Agent/person,2046-06-13 13:53:54,2046-06-13,13,Wednesday,person:lily_anchorline Work-Order Triage and Vendor Dispatch Updates person:zoey_drydock person:emma_harbor,107,16,True,False,False,False,False,False
assign_agent_task,"[""person:lily_anchorline""]",2412510837.0,544613,,,,,person:lily_anchorline,,,,,,,,,,,,suggest_contacts,,,Work-Order Triage and Vendor Dispatch Updates,,,,,,,,,,,"[""person:isaac_mast"", ""person:julian_seaway"", ""person:david_breakwater""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:lily_anchorline,person,2046-06-13 13:53:57,2046-06-13,13,Wednesday,suggest_contacts Work-Order Triage and Vendor Dispatch Updates person:isaac_mast person:julian_seaway person:david_breakwater person:lily_anchorline,148,21,True,False,False,False,False,False
assign_agent_task,"[""person:lily_anchorline""]",2412511608.0,544675,,,,,person:lily_anchorline,,,,,,,,,,,,propose_meeting,,,,"[""person:jack_helm"", ""person:matthew_tide"", ""person:ava_tiller""]",2046-06-11T17:07:31,Work-Order Triage & Vendor Dispatch for Tenant Requests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:lily_anchorline,person,2046-06-13 14:06:48,2046-06-13,14,Wednesday,propose_meeting person:jack_helm person:matthew_tide person:ava_tiller 2046-06-11T17:07:31 Work-Order Triage & Vendor Dispatch for Tenant Requests person:lily_anchorline,169,27,True,False,False,False,False,False
propose_meeting,"[""person:ava_tiller"", ""person:jack_helm"", ""world:calendar"", ""person:matthew_tide"", ""Agent/person:lily_anchorline""]",2412511673.0,544685,,,,,person:lily_anchorline,"[""person:jack_helm"", ""person:matthew_tide"", ""person:ava_tiller""]",person:lily_anchorline,"[""person:jack_helm"", ""person:matthew_tide"", ""person:ava_tiller""]",2046-06-11T17:07:31,agent:person:lily_anchorline,world:calendar,propose_meeting,2046-06-13T07:04:42,person:lily_anchorline,"[""person:jack_helm"", ""person:matthew_tide"", ""person:ava_tiller""]",2046-06-11T17:07:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,person:ava_tiller; person:jack_helm; world:calendar; person:matthew_tide; Agent/person:lily_anchorline,Agent/person; person; world,2046-06-13 14:07:53,2046-06-13,14,Wednesday,person:lily_anchorline person:lily_anchorline person:jack_helm person:matthew_tide person:ava_tiller 2046-06-11T17:07:31 person:jack_helm person:matthew_tide person:ava_tiller agent:person:lily_anchorline propose_meeting 2046-06-13T07:04:42 person:lily_anchorline person:jack_helm person:matthew_tide person:ava_tiller 2046-06-11T17:07:31,338,57,True,False,False,False,False,False
access_email,"[""Agent/person:lily_anchorline""]",2412511819.0,544699,,,,,person:lily_anchorline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,person:lily_anchorline,person:mia_fender,Re: General operations check-in,"Context: This update concerns current work priorities.

Please review and send.",True,True,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:lily_anchorline,Agent/person,2046-06-13 14:10:19,2046-06-13,14,Wednesday,"person:lily_anchorline person:lily_anchorline person:mia_fender Re: General operations check-in Context: This update concerns current work priorities.

Please review and send.",175,25,True,False,False,False,False,False
assign_agent_task,"[""person:lily_anchorline""]",2412511835.0,544707,,,,,person:lily_anchorline,,,,,,,,,,,,suggest_contacts,,,Work-Order Triage & Vendor Dispatch Coordination,,,,,,,,,,,"[""person:matthew_tide"", ""person:emma_harbor"", ""person:james_stern""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:lily_anchorline,person,2046-06-13 14:10:35,2046-06-13,14,Wednesday,suggest_contacts Work-Order Triage & Vendor Dispatch Coordination person:matthew_tide person:emma_harbor person:james_stern person:lily_anchorline,146,20,True,False,False,False,False,False
suggest_contacts,"[""Agent/person:lily_anchorline""]",2412511857.0,544712,,,,,person:lily_anchorline,,,,,,,,,,,,Work-Order Triage & Vendor Dispatch Coordination,,,,,,,,,,,,,"[""person:alexander_jetty"", ""team:corporate_contracts"", ""person:hannah_starboard""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:lily_anchorline,Agent/person,2046-06-13 14:10:57,2046-06-13,14,Wednesday,person:lily_anchorline Work-Order Triage & Vendor Dispatch Coordination person:alexander_jetty team:corporate_contracts person:hannah_starboard,143,18,True,False,False,False,False,False
assign_agent_task,"[""person:lily_anchorline""]",2412512256.0,544758,,,,,person:lily_anchorline,,,,,,,,,,,,propose_meeting,,,,"[""person:olivia_keel"", ""person:owen_hatch""]",2046-06-12T09:31:00,general operations: maintenance requests sync,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:lily_anchorline,person,2046-06-13 14:17:36,2046-06-13,14,Wednesday,propose_meeting person:olivia_keel person:owen_hatch 2046-06-12T09:31:00 general operations: maintenance requests sync person:lily_anchorline,141,21,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""person:olivia_keel"", ""person:owen_hatch"", ""Agent/person:lily_anchorline""]",2412512402.0,544761,,,,,person:lily_anchorline,"[""person:olivia_keel"", ""person:owen_hatch""]",person:lily_anchorline,"[""person:olivia_keel"", ""person:owen_hatch""]",2046-06-12T09:31:00,agent:person:lily_anchorline,world:calendar,propose_meeting,2046-06-13T07:18:56,person:lily_anchorline,"[""person:olivia_keel"", ""person:owen_hatch""]",2046-06-12T09:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,world:calendar; person:olivia_keel; person:owen_hatch; Agent/person:lily_anchorline,Agent/person; person; world,2046-06-13 14:20:02,2046-06-13,14,Wednesday,person:lily_anchorline person:lily_anchorline person:olivia_keel person:owen_hatch 2046-06-12T09:31:00 person:olivia_keel person:owen_hatch agent:person:lily_anchorline propose_meeting 2046-06-13T07:18:56 person:lily_anchorline person:olivia_keel person:owen_hatch 2046-06-12T09:31:00,284,48,True,False,False,False,False,False
propose_meeting,"[""person:lily_anchorline""]",2412512448.0,544765,,,,,,,,,,,,,,,,,propose_meeting,2046-06-12T07:30:00,,,"[""person:levi_signal"", ""person:victoria_rigging"", ""person:sophia_beacon""]",2046-06-12T09:52:00,Work-Order Triage & Vendor Dispatch Updates (SLA Tracking),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:lily_anchorline,person,2046-06-13 14:20:48,2046-06-13,14,Wednesday,propose_meeting person:levi_signal person:victoria_rigging person:sophia_beacon 2046-06-12T09:52:00 Work-Order Triage & Vendor Dispatch Updates (SLA Tracking) 2046-06-12T07:30:00,178,29,True,False,False,False,False,False
assign_agent_task,"[""person:lily_anchorline""]",2412512489.0,544781,,,,,person:lily_anchorline,,,,,,,,,,,,propose_meeting,,,,"[""person:zoey_drydock""]",2046-06-12T07:21:00,Work-Order Triage & Vendor Dispatch SLA Tracking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:lily_anchorline,person,2046-06-13 14:21:29,2046-06-13,14,Wednesday,propose_meeting person:zoey_drydock 2046-06-12T07:21:00 Work-Order Triage & Vendor Dispatch SLA Tracking person:lily_anchorline,127,20,True,False,False,False,False,False
assign_agent_task,"[""person:lily_anchorline""]",2412512773.0,544803,,,,,person:lily_anchorline,,,,,,,,,,,,propose_meeting,,,,"[""person:nora_bulkhead""]",2046-06-12T08:49:00,Work-Order Triage & Vendor Dispatch Coordination (SLA Tracking),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:lily_anchorline,person,2046-06-13 14:26:13,2046-06-13,14,Wednesday,propose_meeting person:nora_bulkhead 2046-06-12T08:49:00 Work-Order Triage & Vendor Dispatch Coordination (SLA Tracking) person:lily_anchorline,143,21,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""person:zoey_drydock"", ""Agent/person:lily_anchorline""]",2412512809.0,544809,,,,,person:lily_anchorline,"[""person:zoey_drydock""]",person:lily_anchorline,"[""person:zoey_drydock""]",2046-06-12T07:21:00,agent:person:lily_anchorline,world:calendar,propose_meeting,2046-06-13T07:23:00,person:lily_anchorline,"[""person:zoey_drydock""]",2046-06-12T07:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,world:calendar; person:zoey_drydock; Agent/person:lily_anchorline,Agent/person; person; world,2046-06-13 14:26:49,2046-06-13,14,Wednesday,person:lily_anchorline person:lily_anchorline person:zoey_drydock 2046-06-12T07:21:00 person:zoey_drydock agent:person:lily_anchorline propose_meeting 2046-06-13T07:23:00 person:lily_anchorline person:zoey_drydock 2046-06-12T07:21:00,233,39,True,False,False,False,False,False
give_advice,"[""Agent/person:lily_anchorline""]",2412512870.0,544814,,,,,person:lily_anchorline,,,,,,,,,,,,,,,,,,,,,,,,,,,general operations: maintenance requests guidance,Advice for person:lily_anchorline on general operations: maintenance requests guidance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:lily_anchorline,Agent/person,2046-06-13 14:27:50,2046-06-13,14,Wednesday,person:lily_anchorline general operations: maintenance requests guidance Advice for person:lily_anchorline on general operations: maintenance requests guidance,159,19,True,False,False,False,False,False
assign_agent_task,"[""person:lily_anchorline""]",2412512923.0,544816,,,,,person:lily_anchorline,,,,,,,,,,,,propose_meeting,,,,"[""person:joseph_buoy"", ""person:sebastian_cutter""]",2046-06-12T09:12:00,general operations: package notifications sync,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:lily_anchorline,person,2046-06-13 14:28:43,2046-06-13,14,Wednesday,propose_meeting person:joseph_buoy person:sebastian_cutter 2046-06-12T09:12:00 general operations: package notifications sync person:lily_anchorline,148,21,True,False,False,False,False,False
propose_meeting,"[""person:nora_bulkhead"", ""Agent/person:lily_anchorline"", ""world:calendar""]",2412512924.0,544823,,,,,person:lily_anchorline,"[""person:nora_bulkhead""]",person:lily_anchorline,"[""person:nora_bulkhead""]",2046-06-12T08:49:00,agent:person:lily_anchorline,world:calendar,propose_meeting,2046-06-13T07:27:04,person:lily_anchorline,"[""person:nora_bulkhead""]",2046-06-12T08:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,person:nora_bulkhead; Agent/person:lily_anchorline; world:calendar,Agent/person; person; world,2046-06-13 14:28:44,2046-06-13,14,Wednesday,person:lily_anchorline person:lily_anchorline person:nora_bulkhead 2046-06-12T08:49:00 person:nora_bulkhead agent:person:lily_anchorline propose_meeting 2046-06-13T07:27:04 person:lily_anchorline person:nora_bulkhead 2046-06-12T08:49:00,236,39,True,False,False,False,False,False
propose_meeting,"[""person:joseph_buoy"", ""world:calendar"", ""Agent/person:lily_anchorline"", ""person:sebastian_cutter""]",2412512970.0,544843,,,,,person:lily_anchorline,"[""person:joseph_buoy"", ""person:sebastian_cutter""]",person:lily_anchorline,"[""person:joseph_buoy"", ""person:sebastian_cutter""]",2046-06-12T09:12:00,agent:person:lily_anchorline,world:calendar,propose_meeting,2046-06-13T07:29:06,person:lily_anchorline,"[""person:joseph_buoy"", ""person:sebastian_cutter""]",2046-06-12T09:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,person:joseph_buoy; world:calendar; Agent/person:lily_anchorline; person:sebastian_cutter,Agent/person; person; world,2046-06-13 14:29:30,2046-06-13,14,Wednesday,person:lily_anchorline person:lily_anchorline person:joseph_buoy person:sebastian_cutter 2046-06-12T09:12:00 person:joseph_buoy person:sebastian_cutter agent:person:lily_anchorline propose_meeting 2046-06-13T07:29:06 person:lily_anchorline person:joseph_buoy person:sebastian_cutter 2046-06-12T09:12:00,302,48,True,False,False,False,False,False
